ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type,Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue
641,232641,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/30/2023,8:25 AM,113,714.0,1,3/30/2023,11:18 AM,Domestic,0.0,false,10513.0,1428,155,8,45,102,1202.0,764.0,332.0,0,0,0,0.0,0.0,0.0
400,234400,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/27/2023,5:30 AM,97,582.0,1,3/27/2023,8:07 AM,Domestic,0.0,false,16242.0,1164,170,9,57,104,2255.0,555.0,343.0,0,0,0,0.0,0.0,0.0
884,232884,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,4/1/2023,8:25 AM,219,1449.0,2,4/1/2023,2:04 PM,International,4.0,true,57452.0,4347,167,14,52,101,8132.0,3653.0,1000.0,0,0,0,0.0,0.0,0.0
642,233642,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/30/2023,12:10 PM,113,714.0,1,3/30/2023,3:03 PM,Domestic,0.0,false,10513.0,1428,165,13,60,92,2956.0,1149.0,359.0,0,0,0,0.0,0.0,0.0
643,234643,El Paso International Airport,ELP,Chicago International Airport,ORD,3/30/2023,5:30 AM,176,1235.0,1,3/30/2023,9:26 AM,Domestic,0.0,false,10706.0,2470,151,15,41,95,2539.0,802.0,415.0,0,0,0,0.0,0.0,0.0
1069,2371069,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/3/2023,5:30 AM,639,4662.0,8,4/5/2023,12:09 AM,International,12.0,true,67763.0,13986,167,12,52,103,6622.0,5608.0,858.0,0,0,0,0.0,0.0,0.0
401,235401,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/27/2023,8:25 AM,97,582.0,1,3/27/2023,11:02 AM,Domestic,0.0,false,16242.0,1164,158,15,58,85,2831.0,844.0,261.0,0,0,0,0.0,0.0,0.0
885,233885,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,4/1/2023,12:10 PM,219,1449.0,2,4/1/2023,5:49 PM,International,4.0,true,57452.0,4347,163,9,61,93,6314.0,4284.0,1417.0,0,0,0,0.0,0.0,0.0
886,234886,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/1/2023,5:30 AM,219,1449.0,-2,4/1/2023,7:09 AM,International,4.0,true,64960.0,4347,169,13,61,95,11950.0,3919.0,1103.0,0,0,0,0.0,0.0,0.0
644,235644,El Paso International Airport,ELP,Chicago International Airport,ORD,3/30/2023,8:25 AM,176,1235.0,1,3/30/2023,12:21 PM,Domestic,0.0,false,10706.0,2470,174,9,61,104,2774.0,717.0,246.0,0,0,0,0.0,0.0,0.0
402,236402,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/27/2023,12:10 PM,97,582.0,1,3/27/2023,2:47 PM,Domestic,0.0,false,16242.0,1164,152,12,41,99,2160.0,747.0,517.0,0,0,0,0.0,0.0,0.0
1068,2361068,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/3/2023,12:10 PM,219,1449.0,-2,4/3/2023,1:49 PM,International,4.0,true,64960.0,4347,157,13,53,91,8678.0,4138.0,1440.0,0,0,0,0.0,0.0,0.0
403,237403,El Paso International Airport,ELP,Heathrow Airport,LHR,3/27/2023,5:30 AM,645,5148.0,7,3/27/2023,11:15 PM,International,13.0,true,66329.0,15444,162,10,58,94,9595.0,4958.0,1050.0,0,0,0,0.0,0.0,0.0
887,235887,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/1/2023,8:25 AM,219,1449.0,-2,4/1/2023,10:04 AM,International,4.0,true,64960.0,4347,170,12,57,101,10917.0,5909.0,1055.0,0,0,0,0.0,0.0,0.0
1067,2351067,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/3/2023,8:25 AM,219,1449.0,-2,4/3/2023,10:04 AM,International,4.0,true,64960.0,4347,164,15,54,95,12470.0,4251.0,761.0,0,0,0,0.0,0.0,0.0
645,236645,El Paso International Airport,ELP,Chicago International Airport,ORD,3/30/2023,12:10 PM,176,1235.0,1,3/30/2023,4:06 PM,Domestic,0.0,false,10706.0,2470,137,10,40,87,1919.0,553.0,268.0,0,0,0,0.0,0.0,0.0
646,237646,Chicago International Airport,ORD,El Paso International Airport,ELP,3/30/2023,5:30 AM,176,1235.0,-1,3/30/2023,7:26 AM,Domestic,0.0,false,19778.0,2470,167,11,62,94,1940.0,810.0,541.0,0,0,0,0.0,0.0,0.0
404,238404,El Paso International Airport,ELP,Heathrow Airport,LHR,3/27/2023,8:25 AM,645,5148.0,7,3/29/2023,2:10 AM,International,13.0,true,66329.0,15444,162,9,49,104,4856.0,5534.0,610.0,0,0,0,0.0,0.0,0.0
888,236888,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/1/2023,12:10 PM,219,1449.0,-2,4/1/2023,1:49 PM,International,4.0,true,64960.0,4347,147,9,47,91,10762.0,3301.0,836.0,0,0,0,0.0,0.0,0.0
889,237889,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/1/2023,5:30 AM,639,4662.0,8,4/3/2023,12:09 AM,International,12.0,true,67763.0,13986,170,15,51,104,5417.0,3427.0,787.0,0,0,0,0.0,0.0,0.0
647,238647,Chicago International Airport,ORD,El Paso International Airport,ELP,3/30/2023,8:25 AM,176,1235.0,-1,3/30/2023,10:21 AM,Domestic,0.0,false,19778.0,2470,154,8,60,86,1711.0,982.0,487.0,0,0,0,0.0,0.0,0.0
405,230405,El Paso International Airport,ELP,Heathrow Airport,LHR,3/27/2023,12:10 PM,645,5148.0,7,3/29/2023,5:55 AM,International,13.0,true,66329.0,15444,146,8,51,87,5376.0,5390.0,1381.0,0,0,0,0.0,0.0,0.0
406,231406,Heathrow Airport,LHR,El Paso International Airport,ELP,3/27/2023,5:30 AM,645,5148.0,-7,3/27/2023,9:15 AM,International,13.0,true,72726.0,15444,144,10,46,88,5628.0,3166.0,1037.0,0,0,0,0.0,0.0,0.0
648,230648,Chicago International Airport,ORD,El Paso International Airport,ELP,3/30/2023,12:10 PM,176,1235.0,-1,3/30/2023,2:06 PM,Domestic,0.0,false,19778.0,2470,145,10,40,95,2630.0,1191.0,210.0,0,0,0,0.0,0.0,0.0
649,231649,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/30/2023,5:30 AM,181,1280.0,2,3/30/2023,10:31 AM,Domestic,0.0,false,11291.0,2560,161,8,57,96,1397.0,1147.0,377.0,0,0,0,0.0,0.0,0.0
407,232407,Heathrow Airport,LHR,El Paso International Airport,ELP,3/27/2023,8:25 AM,645,5148.0,-7,3/27/2023,12:10 PM,International,13.0,true,72726.0,15444,141,12,44,85,7716.0,2811.0,923.0,0,0,0,0.0,0.0,0.0
408,233408,Heathrow Airport,LHR,El Paso International Airport,ELP,3/27/2023,12:10 PM,645,5148.0,-7,3/27/2023,3:55 PM,International,13.0,true,72726.0,15444,155,13,42,100,7058.0,5212.0,1074.0,0,0,0,0.0,0.0,0.0
409,234409,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/27/2023,5:30 AM,142,957.0,1,3/27/2023,8:52 AM,International,3.0,true,71871.0,2871,164,13,54,97,7151.0,3573.0,920.0,0,0,0,0.0,0.0,0.0
1080,2301080,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/3/2023,12:10 PM,725,5322.0,-16,4/4/2023,8:15 AM,International,14.0,true,51367.0,15966,145,14,44,87,4651.0,3828.0,1199.0,0,0,0,0.0,0.0,0.0
1088,2381088,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/4/2023,8:25 AM,113,714.0,-1,4/4/2023,9:18 AM,Domestic,0.0,false,14000.0,1428,159,12,62,85,1661.0,1075.0,522.0,0,0,0,0.0,0.0,0.0
1087,2371087,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/4/2023,5:30 AM,113,714.0,-1,4/4/2023,6:23 AM,Domestic,0.0,false,14000.0,1428,156,10,50,96,3441.0,937.0,388.0,0,0,0,0.0,0.0,0.0
1086,2361086,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/4/2023,12:10 PM,94,551.0,-1,4/4/2023,12:44 PM,Domestic,0.0,false,19082.0,1102,167,9,62,96,2649.0,867.0,494.0,0,0,0,0.0,0.0,0.0
1085,2351085,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/4/2023,8:25 AM,94,551.0,-1,4/4/2023,8:59 AM,Domestic,0.0,false,19082.0,1102,156,12,50,94,3436.0,1126.0,320.0,0,0,0,0.0,0.0,0.0
1084,2341084,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/4/2023,5:30 AM,94,551.0,-1,4/4/2023,6:04 AM,Domestic,0.0,false,19082.0,1102,171,10,62,99,2706.0,651.0,383.0,0,0,0,0.0,0.0,0.0
1083,2331083,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,4/4/2023,12:10 PM,94,551.0,1,4/4/2023,2:44 PM,Domestic,0.0,false,11686.0,1102,157,11,47,99,2105.0,1055.0,415.0,0,0,0,0.0,0.0,0.0
1082,2321082,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,4/4/2023,8:25 AM,94,551.0,1,4/4/2023,10:59 AM,Domestic,0.0,false,11686.0,1102,169,11,55,103,2823.0,590.0,348.0,0,0,0,0.0,0.0,0.0
1081,2311081,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,4/4/2023,5:30 AM,94,551.0,1,4/4/2023,8:04 AM,Domestic,0.0,false,11686.0,1102,165,8,62,95,1499.0,1035.0,203.0,0,0,0,0.0,0.0,0.0
890,238890,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/1/2023,8:25 AM,639,4662.0,8,4/3/2023,3:04 AM,International,12.0,true,67763.0,13986,155,9,53,93,8518.0,4472.0,1384.0,0,0,0,0.0,0.0,0.0
891,230891,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/1/2023,12:10 PM,639,4662.0,8,4/3/2023,6:49 AM,International,12.0,true,67763.0,13986,162,10,55,97,7611.0,4414.0,1320.0,0,0,0,0.0,0.0,0.0
892,231892,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/1/2023,5:30 AM,639,4662.0,-8,4/1/2023,8:09 AM,International,12.0,true,54532.0,13986,154,10,43,101,11915.0,4915.0,1201.0,0,0,0,0.0,0.0,0.0
650,232650,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/30/2023,8:25 AM,181,1280.0,2,3/30/2023,1:26 PM,Domestic,0.0,false,11291.0,2560,173,11,64,98,1382.0,880.0,453.0,0,0,0,0.0,0.0,0.0
893,232893,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/1/2023,8:25 AM,639,4662.0,-8,4/1/2023,11:04 AM,International,12.0,true,54532.0,13986,155,14,40,101,8643.0,4142.0,1307.0,0,0,0,0.0,0.0,0.0
651,233651,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/30/2023,12:10 PM,181,1280.0,2,3/30/2023,5:11 PM,Domestic,0.0,false,11291.0,2560,175,13,63,99,2040.0,806.0,505.0,0,0,0,0.0,0.0,0.0
652,234652,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/30/2023,5:30 AM,181,1280.0,-2,3/30/2023,6:31 AM,Domestic,0.0,false,10990.0,2560,152,9,48,95,3011.0,1083.0,477.0,0,0,0,0.0,0.0,0.0
410,235410,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/27/2023,8:25 AM,142,957.0,1,3/27/2023,11:47 AM,International,3.0,true,71871.0,2871,148,12,47,89,6293.0,3657.0,1225.0,0,0,0,0.0,0.0,0.0
894,233894,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/1/2023,12:10 PM,639,4662.0,-8,4/1/2023,2:49 PM,International,12.0,true,54532.0,13986,165,15,52,98,7118.0,3001.0,598.0,0,0,0,0.0,0.0,0.0
895,234895,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/1/2023,5:30 AM,725,5322.0,16,4/2/2023,9:35 AM,International,14.0,true,75881.0,15966,172,13,59,100,7599.0,3019.0,835.0,0,0,0,0.0,0.0,0.0
653,235653,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/30/2023,8:25 AM,181,1280.0,-2,3/30/2023,9:26 AM,Domestic,0.0,false,10990.0,2560,165,11,61,93,2786.0,937.0,385.0,0,0,0,0.0,0.0,0.0
411,236411,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/27/2023,12:10 PM,142,957.0,1,3/27/2023,3:32 PM,International,3.0,true,71871.0,2871,167,15,48,104,4500.0,3384.0,724.0,0,0,0,0.0,0.0,0.0
412,237412,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/27/2023,5:30 AM,142,957.0,-1,3/27/2023,6:52 AM,International,3.0,true,56292.0,2871,162,12,49,101,4050.0,3445.0,938.0,0,0,0,0.0,0.0,0.0
896,235896,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/1/2023,8:25 AM,725,5322.0,16,4/2/2023,12:30 PM,International,14.0,true,75881.0,15966,152,12,53,87,4164.0,4726.0,1137.0,0,0,0,0.0,0.0,0.0
654,236654,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/30/2023,12:10 PM,181,1280.0,-2,3/30/2023,1:11 PM,Domestic,0.0,false,10990.0,2560,156,15,42,99,1424.0,988.0,362.0,0,0,0,0.0,0.0,0.0
655,237655,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/30/2023,5:30 AM,256,1903.0,2,3/30/2023,11:46 AM,Domestic,0.0,false,16215.0,3806,151,10,48,93,2083.0,813.0,376.0,0,0,0,0.0,0.0,0.0
413,238413,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/27/2023,8:25 AM,142,957.0,-1,3/27/2023,9:47 AM,International,3.0,true,56292.0,2871,149,13,41,95,6932.0,3851.0,1146.0,0,0,0,0.0,0.0,0.0
1079,2381079,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/3/2023,8:25 AM,725,5322.0,-16,4/4/2023,4:30 AM,International,14.0,true,51367.0,15966,166,9,64,93,9195.0,2974.0,1227.0,0,0,0,0.0,0.0,0.0
897,236897,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/1/2023,12:10 PM,725,5322.0,16,4/2/2023,4:15 PM,International,14.0,true,75881.0,15966,148,12,42,94,11449.0,3714.0,1071.0,0,0,0,0.0,0.0,0.0
898,237898,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/1/2023,5:30 AM,725,5322.0,-16,4/2/2023,1:35 AM,International,14.0,true,51367.0,15966,154,13,55,86,10708.0,5671.0,1273.0,0,0,0,0.0,0.0,0.0
1078,2371078,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/3/2023,5:30 AM,725,5322.0,-16,4/4/2023,1:35 AM,International,14.0,true,51367.0,15966,146,12,40,94,11180.0,3877.0,1211.0,0,0,0,0.0,0.0,0.0
656,238656,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/30/2023,8:25 AM,256,1903.0,2,3/30/2023,2:41 PM,Domestic,0.0,false,16215.0,3806,155,11,57,87,3412.0,898.0,411.0,0,0,0,0.0,0.0,0.0
414,230414,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/27/2023,12:10 PM,142,957.0,-1,3/27/2023,1:32 PM,International,3.0,true,56292.0,2871,170,12,61,97,4226.0,3294.0,1012.0,0,0,0,0.0,0.0,0.0
415,231415,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/27/2023,5:30 AM,281,1927.0,-3,3/27/2023,7:11 AM,Domestic,0.0,false,70024.0,3854,160,9,52,99,2399.0,743.0,122.0,0,0,0,0.0,0.0,0.0
899,238899,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/1/2023,8:25 AM,725,5322.0,-16,4/2/2023,4:30 AM,International,14.0,true,51367.0,15966,165,15,47,103,6405.0,4002.0,836.0,0,0,0,0.0,0.0,0.0
657,230657,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/30/2023,12:10 PM,256,1903.0,2,3/30/2023,6:26 PM,Domestic,0.0,false,16215.0,3806,156,10,42,104,2484.0,959.0,454.0,0,0,0,0.0,0.0,0.0
658,231658,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/30/2023,5:30 AM,256,1903.0,-2,3/30/2023,7:46 AM,Domestic,0.0,false,12213.0,3806,164,12,48,104,1450.0,1127.0,521.0,0,0,0,0.0,0.0,0.0
416,232416,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/27/2023,8:25 AM,281,1927.0,-3,3/27/2023,10:06 AM,Domestic,0.0,false,70024.0,3854,146,12,47,87,1579.0,922.0,148.0,0,0,0,0.0,0.0,0.0
659,232659,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/30/2023,8:25 AM,256,1903.0,-2,3/30/2023,10:41 AM,Domestic,0.0,false,12213.0,3806,158,15,49,94,3282.0,748.0,150.0,0,0,0,0.0,0.0,0.0
417,233417,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/27/2023,12:10 PM,281,1927.0,-3,3/27/2023,1:51 PM,Domestic,0.0,false,70024.0,3854,167,11,61,95,1213.0,1094.0,241.0,0,0,0,0.0,0.0,0.0
418,234418,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/27/2023,5:30 AM,281,1927.0,3,3/27/2023,1:11 PM,Domestic,0.0,false,71901.0,3854,174,14,56,104,3198.0,848.0,289.0,0,0,0,0.0,0.0,0.0
419,235419,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/27/2023,8:25 AM,281,1927.0,3,3/27/2023,4:06 PM,Domestic,0.0,false,71901.0,3854,159,10,52,97,1840.0,690.0,466.0,0,0,0,0.0,0.0,0.0
1091,2321091,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/4/2023,8:25 AM,113,714.0,1,4/4/2023,11:18 AM,Domestic,0.0,false,10513.0,1428,170,14,59,97,2731.0,684.0,320.0,0,0,0,0.0,0.0,0.0
1090,2311090,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/4/2023,5:30 AM,113,714.0,1,4/4/2023,8:23 AM,Domestic,0.0,false,10513.0,1428,154,15,54,85,2040.0,877.0,270.0,0,0,0,0.0,0.0,0.0
1099,2311099,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,4/4/2023,5:30 AM,181,1280.0,2,4/4/2023,10:31 AM,Domestic,0.0,false,11291.0,2560,146,15,43,88,1981.0,1186.0,186.0,0,0,0,0.0,0.0,0.0
1098,2301098,Chicago International Airport,ORD,El Paso International Airport,ELP,4/4/2023,12:10 PM,176,1235.0,-1,4/4/2023,2:06 PM,Domestic,0.0,false,19778.0,2470,168,9,64,95,3276.0,952.0,389.0,0,0,0,0.0,0.0,0.0
1097,2381097,Chicago International Airport,ORD,El Paso International Airport,ELP,4/4/2023,8:25 AM,176,1235.0,-1,4/4/2023,10:21 AM,Domestic,0.0,false,19778.0,2470,175,15,64,96,2894.0,682.0,133.0,0,0,0,0.0,0.0,0.0
1096,2371096,Chicago International Airport,ORD,El Paso International Airport,ELP,4/4/2023,5:30 AM,176,1235.0,-1,4/4/2023,7:26 AM,Domestic,0.0,false,19778.0,2470,175,11,64,100,1666.0,862.0,505.0,0,0,0,0.0,0.0,0.0
1095,2361095,El Paso International Airport,ELP,Chicago International Airport,ORD,4/4/2023,12:10 PM,176,1235.0,1,4/4/2023,4:06 PM,Domestic,0.0,false,10706.0,2470,171,11,59,101,2110.0,801.0,264.0,0,0,0,0.0,0.0,0.0
1094,2351094,El Paso International Airport,ELP,Chicago International Airport,ORD,4/4/2023,8:25 AM,176,1235.0,1,4/4/2023,12:21 PM,Domestic,0.0,false,10706.0,2470,163,12,61,90,1911.0,594.0,208.0,0,0,0,0.0,0.0,0.0
1093,2341093,El Paso International Airport,ELP,Chicago International Airport,ORD,4/4/2023,5:30 AM,176,1235.0,1,4/4/2023,9:26 AM,Domestic,0.0,false,10706.0,2470,172,11,59,102,2279.0,800.0,212.0,0,0,0,0.0,0.0,0.0
1092,2331092,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/4/2023,12:10 PM,113,714.0,1,4/4/2023,3:03 PM,Domestic,0.0,false,10513.0,1428,171,8,61,102,2715.0,907.0,500.0,0,0,0,0.0,0.0,0.0
660,233660,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/30/2023,12:10 PM,256,1903.0,-2,3/30/2023,2:26 PM,Domestic,0.0,false,12213.0,3806,149,13,51,85,2861.0,709.0,248.0,0,0,0,0.0,0.0,0.0
661,234661,El Paso International Airport,ELP,Logan International Airport,BOS,3/30/2023,5:30 AM,275,2064.0,2,3/30/2023,12:05 PM,Domestic,0.0,false,11994.0,4128,163,14,56,93,1232.0,1011.0,508.0,0,0,0,0.0,0.0,0.0
662,235662,El Paso International Airport,ELP,Logan International Airport,BOS,3/30/2023,8:25 AM,275,2064.0,2,3/30/2023,3:00 PM,Domestic,0.0,false,11994.0,4128,149,8,50,91,1434.0,1189.0,463.0,0,0,0,0.0,0.0,0.0
420,236420,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/27/2023,12:10 PM,281,1927.0,3,3/27/2023,7:51 PM,Domestic,0.0,false,71901.0,3854,163,15,58,90,2100.0,773.0,489.0,0,0,0,0.0,0.0,0.0
421,237421,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/27/2023,5:30 AM,326,2269.0,-3,3/27/2023,7:56 AM,Domestic,0.0,true,51587.0,4538,169,14,56,99,2652.0,981.0,227.0,0,0,0,0.0,0.0,0.0
663,236663,El Paso International Airport,ELP,Logan International Airport,BOS,3/30/2023,12:10 PM,275,2064.0,2,3/30/2023,6:45 PM,Domestic,0.0,false,11994.0,4128,155,15,49,91,2476.0,777.0,131.0,0,0,0,0.0,0.0,0.0
664,237664,Logan International Airport,BOS,El Paso International Airport,ELP,3/30/2023,5:30 AM,275,2064.0,2,3/30/2023,12:05 PM,Domestic,0.0,false,15119.0,4128,172,14,55,103,3478.0,751.0,336.0,0,0,0,0.0,0.0,0.0
422,238422,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/27/2023,8:25 AM,326,2269.0,-3,3/27/2023,10:51 AM,Domestic,0.0,true,51587.0,4538,154,11,41,102,1419.0,843.0,528.0,0,0,0,0.0,0.0,0.0
665,238665,Logan International Airport,BOS,El Paso International Airport,ELP,3/30/2023,8:25 AM,275,2064.0,2,3/30/2023,3:00 PM,Domestic,0.0,false,15119.0,4128,157,10,55,92,2679.0,1167.0,143.0,0,0,0,0.0,0.0,0.0
423,230423,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/27/2023,12:10 PM,326,2269.0,-3,3/27/2023,2:36 PM,Domestic,0.0,true,51587.0,4538,151,12,47,92,3024.0,741.0,138.0,0,0,0,0.0,0.0,0.0
424,231424,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/27/2023,5:30 AM,326,2269.0,3,3/27/2023,1:56 PM,Domestic,0.0,true,51892.0,4538,149,11,51,87,2198.0,681.0,406.0,0,0,0,0.0,0.0,0.0
666,230666,Logan International Airport,BOS,El Paso International Airport,ELP,3/30/2023,12:10 PM,275,2064.0,2,3/30/2023,6:45 PM,Domestic,0.0,false,15119.0,4128,152,12,46,94,3490.0,697.0,316.0,0,0,0,0.0,0.0,0.0
667,231667,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/30/2023,5:30 AM,97,582.0,-1,3/30/2023,6:07 AM,Domestic,0.0,false,17071.0,1164,150,8,50,92,2323.0,741.0,332.0,0,0,0,0.0,0.0,0.0
425,232425,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/27/2023,8:25 AM,326,2269.0,3,3/27/2023,4:51 PM,Domestic,0.0,true,51892.0,4538,166,14,52,100,1284.0,781.0,488.0,0,0,0,0.0,0.0,0.0
1089,2301089,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/4/2023,12:10 PM,113,714.0,-1,4/4/2023,1:03 PM,Domestic,0.0,false,14000.0,1428,171,15,54,102,3114.0,685.0,235.0,0,0,0,0.0,0.0,0.0
668,232668,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/30/2023,8:25 AM,97,582.0,-1,3/30/2023,9:02 AM,Domestic,0.0,false,17071.0,1164,156,9,49,98,2007.0,1014.0,489.0,0,0,0,0.0,0.0,0.0
426,233426,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/27/2023,12:10 PM,326,2269.0,3,3/27/2023,8:36 PM,Domestic,0.0,true,51892.0,4538,152,9,42,101,3007.0,587.0,194.0,0,0,0,0.0,0.0,0.0
427,234427,El Paso International Airport,ELP,Cancun International Airport,CUN,3/27/2023,5:30 AM,190,1229.0,2,3/27/2023,10:40 AM,International,4.0,true,76340.0,3687,168,14,50,104,7482.0,4455.0,1154.0,0,0,0,0.0,0.0,0.0
669,233669,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/30/2023,12:10 PM,97,582.0,-1,3/30/2023,12:47 PM,Domestic,0.0,false,17071.0,1164,144,8,44,92,1700.0,675.0,456.0,0,0,0,0.0,0.0,0.0
428,235428,El Paso International Airport,ELP,Cancun International Airport,CUN,3/27/2023,8:25 AM,190,1229.0,2,3/27/2023,1:35 PM,International,4.0,true,76340.0,3687,167,12,54,101,6736.0,3259.0,1105.0,0,0,0,0.0,0.0,0.0
429,236429,El Paso International Airport,ELP,Cancun International Airport,CUN,3/27/2023,12:10 PM,190,1229.0,2,3/27/2023,5:20 PM,International,4.0,true,76340.0,3687,159,11,60,88,9294.0,4362.0,745.0,0,0,0,0.0,0.0,0.0
670,234670,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/30/2023,5:30 AM,97,582.0,1,3/30/2023,8:07 AM,Domestic,0.0,false,16242.0,1164,166,9,53,104,3450.0,1112.0,312.0,0,0,0,0.0,0.0,0.0
671,235671,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/30/2023,8:25 AM,97,582.0,1,3/30/2023,11:02 AM,Domestic,0.0,false,16242.0,1164,160,8,55,97,3137.0,795.0,527.0,0,0,0,0.0,0.0,0.0
430,237430,Cancun International Airport,CUN,El Paso International Airport,ELP,3/27/2023,5:30 AM,190,1229.0,-2,3/27/2023,6:40 AM,International,4.0,true,71648.0,3687,152,15,50,87,6792.0,6039.0,1006.0,0,0,0,0.0,0.0,0.0
672,236672,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/30/2023,12:10 PM,97,582.0,1,3/30/2023,2:47 PM,Domestic,0.0,false,16242.0,1164,160,12,56,92,2566.0,1020.0,175.0,0,0,0,0.0,0.0,0.0
673,237673,El Paso International Airport,ELP,Heathrow Airport,LHR,3/30/2023,5:30 AM,645,5148.0,7,3/30/2023,11:15 PM,International,13.0,true,66329.0,15444,148,8,43,97,4289.0,3555.0,597.0,0,0,0,0.0,0.0,0.0
